Candidate,Party,Year,Electorate,Candidate.Vote,Party.Vote.Electorate,Vote.to.Use,Candidate Previous Vote,Previous Candidate Vote electorate,Same Candidate,Same Electorate,Same Party,Incumbent,No Candidate Run Last Election,Mixer
"JOLLANDS, Andrew",ACT,2002,Pakuranga,0.075859257,0.1451,0.125113045,NA,0.125113045,FALSE,NA,NA,FALSE,FALSE,FALSE
"PROTHEROE, Paul ",Alliance,2002,Pakuranga,0.004954842,0.0059,0.04789971,NA,0.04789971,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOOD, Michael Philip",Labour Party,2002,Pakuranga,0.296475163,0.3195,0.278760096,NA,0.278760096,FALSE,NA,NA,FALSE,FALSE,FALSE
"LY, Jeffrey ",Jim Anderton's Progressive,2005,Pakuranga,0.01632782,0.0083,0.014989965,0.014989965,0.014989965,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MCINNES, Ian",United Future,2005,Pakuranga,0.02433372,0.0244,0.045816608,0.045816608,0.045816608,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PARAONE, Pita",New Zealand First Party,2005,Pakuranga,0.040872222,0.0585,0.062750878,0.062750878,0.062750878,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WOOD, Michael Philip",Labour Party,2005,Pakuranga,0.279679764,0.3004,0.296475163,0.296475163,0.296475163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WILLIAMSON, Maurice",National Party,2005,Pakuranga,0.559464869,0.5328,0.439350226,0.439350226,0.439350226,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LY, Jeffrey ",Jim Anderton's Progressive,2008,Pakuranga,0.010179153,0.0075,0.01632782,0.01632782,0.01632782,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PARAONE, Pita",New Zealand First Party,2008,Pakuranga,0.032980456,0.0348,0.040872222,0.040872222,0.040872222,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WILLIAMSON, Maurice",National Party,2008,Pakuranga,0.615838762,0.597,0.559464869,0.559464869,0.559464869,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JOLLANDS, Andrew ",ACT,2008,Pakuranga,0.063314332,0.0719,0.075859257,NA,0.075859257,FALSE,NA,NA,FALSE,FALSE,FALSE
"DORNER, Zachary ",Green Party,2008,Pakuranga,0.04254886,0.036,0.03261415,NA,0.03261415,FALSE,NA,NA,FALSE,FALSE,FALSE
"KELLY, Brian ",Labour Party,2008,Pakuranga,0.216205212,0.2227,0.279679764,NA,0.279679764,FALSE,NA,NA,FALSE,FALSE,FALSE
"TODD, Quentin ",United Future,2008,Pakuranga,0.011706026,0.0096,0.02433372,NA,0.02433372,FALSE,NA,NA,FALSE,FALSE,FALSE
"MULFORD, Helen ",New Zealand First Party,2011,Pakuranga,0.045506732,0.0567,NA,0.029249335,0.032980456,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"SIMMONS, Chris ",ACT,2011,Pakuranga,0.025988936,0.0179,NA,0.044501279,0.063314332,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"WILLIAMSON, Maurice",National Party,2011,Pakuranga,0.658595136,0.628,0.615838762,0.615838762,0.615838762,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GEDGE, Lance ",Conservative Party,2011,Pakuranga,0.051977873,0.0355,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"KAUSHAL, Sunny ",Labour Party,2011,Pakuranga,0.217931322,0.1862,0.216205212,NA,0.216205212,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILLIAMSON, Maurice",National Party,2014,Pakuranga,0.610385572,0.6041,0.658595136,0.658595136,0.658595136,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"WHYTE, Jamie ",ACT,2014,Pakuranga,0.060737977,0.0296,0.025988936,NA,0.025988936,FALSE,NA,NA,FALSE,FALSE,FALSE
"CRAIG, Andrew ",Conservative Party,2014,Pakuranga,0.103752073,0.0559,0.051977873,NA,0.051977873,FALSE,NA,NA,FALSE,FALSE,FALSE
"KIRKER, Barry ",Labour Party,2014,Pakuranga,0.225124378,0.1596,0.217931322,NA,0.217931322,FALSE,NA,NA,FALSE,FALSE,FALSE
"HEHIR, Gerard",Alliance,1999,Palmerston North,0.040566685,0.1056,0.068216118,0.068216118,0.068216118,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KINGI, Keri James",New Zealand First Party,1999,Palmerston North,0.014635212,0.0317,NA,0.081142785,0.053335346,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"MAHAREY, Steven",Labour Party,1999,Palmerston North,0.63021906,0.3923,0.552761847,0.552761847,0.552761847,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ROWSELL, Steve",Green Party,1999,Palmerston North,0.025525807,0.0506,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"KIDBY, Steve",ACT,1999,Palmerston North,0.023747114,0.0569,0.040869303,NA,0.040869303,FALSE,NA,NA,FALSE,FALSE,FALSE
"HALLIGAN, George",National Party,1999,Palmerston North,0.219777819,0.2884,0.219830969,NA,0.219830969,FALSE,NA,NA,FALSE,FALSE,FALSE
"MAHAREY, Steven",Labour Party,2002,Palmerston North,0.563898821,0.4255,0.63021906,0.63021906,0.63021906,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BOWATER, Grant",United Future,2002,Palmerston North,0.036054827,0.074,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WHEELER, Peter",Alliance,2002,Palmerston North,0.014236525,0.0228,0.040566685,NA,0.040566685,FALSE,NA,NA,FALSE,FALSE,FALSE
"MCKENZIE, Margaret",Green Party,2002,Palmerston North,0.047543372,0.0731,0.025525807,NA,0.025525807,FALSE,NA,NA,FALSE,FALSE,FALSE
"SCOTT, David",National Party,2002,Palmerston North,0.311382598,0.2153,0.219777819,NA,0.219777819,FALSE,NA,NA,FALSE,FALSE,FALSE
"PATCHETT, Dawn ",Jim Anderton's Progressive,2005,Palmerston North,0.008136954,0.0114,NA,0.014409333,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"MAHAREY, Steven",Labour Party,2005,Palmerston North,0.55859664,0.4498,0.563898821,0.563898821,0.563898821,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PLIMMER, Malcolm ",National Party,2005,Palmerston North,0.380640389,0.3669,0.311382598,NA,0.311382598,FALSE,NA,NA,FALSE,FALSE,FALSE
"ODERING, Graham ",New Zealand First Party,2005,Palmerston North,0.027581105,0.0514,0.014635212,NA,0.014635212,FALSE,NA,NA,FALSE,FALSE,FALSE
"PEDERSEN, Garry ",United Future,2005,Palmerston North,0.020289549,0.0329,0.036054827,NA,0.036054827,FALSE,NA,NA,FALSE,FALSE,FALSE
"LUCAS, Debbie ",Jim Anderton's Progressive,2008,Palmerston North,0.007656968,0.0118,NA,0.011580242,0.008136954,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"ODERING, Graham ",New Zealand First Party,2008,Palmerston North,0.019295559,0.0405,0.027581105,0.027581105,0.027581105,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PLIMMER, Malcolm ",National Party,2008,Palmerston North,0.435426238,0.4066,0.380640389,0.380640389,0.380640389,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"DITTMER, Kevin ",ACT,2008,Palmerston North,0.012353241,0.0273,0.023747114,NA,0.023747114,FALSE,NA,NA,FALSE,FALSE,FALSE
"O'HALLORAN, Lawrence ",Green Party,2008,Palmerston North,0.044206228,0.0651,0.047543372,NA,0.047543372,FALSE,NA,NA,FALSE,FALSE,FALSE
"LEES-GALLOWAY, Iain ",Labour Party,2008,Palmerston North,0.46819806,0.4068,0.55859664,NA,0.55859664,FALSE,NA,NA,TRUE,FALSE,FALSE
"OWEN, Frank ",United Future,2008,Palmerston North,0.007554875,0.0124,0.020289549,NA,0.020289549,FALSE,NA,NA,FALSE,FALSE,FALSE
"LEES-GALLOWAY, Iain ",Labour Party,2011,Palmerston North,0.513172848,0.3388,0.46819806,0.46819806,0.46819806,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"MARQUET, Andrew ",Conservative Party,2011,Palmerston North,0.020973241,0.0302,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"STRATTON, Daniel ",ACT,2011,Palmerston North,0.005165823,0.0074,0.012353241,NA,0.012353241,FALSE,NA,NA,FALSE,FALSE,FALSE
"TUCKER, Corrina ",Green Party,2011,Palmerston North,0.04607914,0.105,0.044206228,NA,0.044206228,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAPETA, Leonie ",National Party,2011,Palmerston North,0.411199504,0.4412,0.435426238,NA,0.435426238,FALSE,NA,NA,FALSE,FALSE,FALSE
"EUSOFF, Sultan ",United Future,2011,Palmerston North,0.003409443,0.0064,0.007554875,NA,0.007554875,FALSE,NA,NA,FALSE,FALSE,FALSE
"LEES-GALLOWAY, Iain ",Labour Party,2014,Palmerston North,0.500816827,0.3097,0.513172848,0.513172848,0.513172848,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FARVID, Pani ",Mana,2014,Palmerston North,0.007453543,0.0096,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PEARCE, Mark ",Conservative Party,2014,Palmerston North,0.020420666,0.0451,0.020973241,NA,0.020973241,FALSE,NA,NA,FALSE,FALSE,FALSE
"NAYLOR, Jono ",National Party,2014,Palmerston North,0.435164386,0.4321,0.411199504,NA,0.411199504,FALSE,NA,NA,FALSE,FALSE,FALSE
"BALL, Darroch ",New Zealand First Party,2014,Palmerston North,0.036144578,0.0866,0.019295559,NA,0.019295559,FALSE,NA,NA,FALSE,FALSE,FALSE
"CATCHPOLE, Brent",New Zealand First Party,2008,Papakura,0.047727273,0.0507,NA,0.055261794,0.064272821,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"HEREORA, David ",Labour Party,2008,Papakura,0.270867769,0.2931,NA,0.246448937,0.373914791,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"COLLINS, Judith ",National Party,2008,Papakura,0.596797521,0.5148,NA,0.600518403,0.442985981,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"THOMPSON, John",ACT,2008,Papakura,0.03357438,0.0607,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"GRIMWOOD, Rachel ",Green Party,2008,Papakura,0.040702479,0.0297,0.026381216,NA,0.026381216,NA,NA,NA,FALSE,FALSE,FALSE
"MOCKRIDGE, Bryan ",United Future,2008,Papakura,0.007128099,0.0083,0.029259985,NA,0.029259985,NA,NA,NA,FALSE,FALSE,FALSE
"THOMPSON, John",ACT,2011,Papakura,0.00703043,0.0105,0.03357438,0.03357438,0.03357438,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CATCHPOLE, Brent",New Zealand First Party,2011,Papakura,0.056558237,0.0848,0.047727273,0.047727273,0.047727273,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COLLINS, Judith ",National Party,2011,Papakura,0.595802728,0.5262,0.596797521,0.596797521,0.596797521,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DAW, Bob ",Conservative Party,2011,Papakura,0.020356768,0.0306,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CONROY, Caroline ",Green Party,2011,Papakura,0.050052466,0.0547,0.040702479,NA,0.040702479,FALSE,NA,NA,FALSE,FALSE,FALSE
"MIKA, Jerome ",Labour Party,2011,Papakura,0.27019937,0.2721,0.270867769,NA,0.270867769,FALSE,NA,NA,FALSE,FALSE,FALSE
"THOMPSON, John",ACT,2014,Papakura,0.012407465,0.0063,0.00703043,0.00703043,0.00703043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CONROY, Caroline ",Green Party,2014,Papakura,0.053696173,0.0521,0.050052466,0.050052466,0.050052466,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CATCHPOLE, Brent",New Zealand First Party,2014,Papakura,0.101240747,0.1081,0.056558237,0.056558237,0.056558237,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MIKA, Jerome ",Labour Party,2014,Papakura,0.313940152,0.2593,0.27019937,0.27019937,0.27019937,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COLLINS, Judith ",National Party,2014,Papakura,0.467521635,0.5128,0.595802728,0.595802728,0.595802728,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FOWLER, Roger ",Mana,2014,Papakura,0.005213221,0.008,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"KENDALL, Ann ",Maori Party,2014,Papakura,0.007194245,0.005,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"STITT, Kevin ",Conservative Party,2014,Papakura,0.038786362,0.0414,0.020356768,NA,0.020356768,FALSE,NA,NA,FALSE,FALSE,FALSE
"SEDDON, Martyn",United Future,2005,Piako,0.015282941,0.0254,NA,0.030948033,0.034503531,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"LEE, Stephen",Green Party,2005,Piako,0.030772408,0.0311,0.041464476,0.041464476,0.041464476,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"STEWART, Barbara ",New Zealand First Party,2005,Piako,0.066501446,0.0892,NA,0.058749708,0.110505003,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"MORONEY, Sue ",Labour Party,2005,Piako,0.307311029,0.3062,0.340149259,0.340149259,0.340149259,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TISCH, Lindsay",National Party,2005,Piako,0.557517555,0.5049,0.394397778,0.394397778,0.394397778,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AWA, Hori ",Maori Party,2005,Piako,0.007125155,0.0043,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"DONALD, Ian ",Jim Anderton's Progressive,2005,Piako,0.008157786,0.0073,0.010474884,NA,0.010474884,FALSE,NA,NA,FALSE,FALSE,FALSE
"McKENZIE, Andrew ",Alliance,2008,Port Hills,0.004289216,0.0014,NA,0.002972225,0.003197796,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"CLEARWATER, Phil ",Jim Anderton's Progressive,2008,Port Hills,0.031760621,0.0261,NA,0.022547914,0.023528312,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"LOOMES, Robin ",United Future,2008,Port Hills,0.005923203,0.0089,NA,0.024700215,0.02627679,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"DYSON, Ruth",Labour Party,2008,Port Hills,0.467218137,0.3713,NA,0.442041611,0.457489807,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"RUSSELL, Geoff ",ACT,2008,Port Hills,0.013888889,0.0237,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BURSTON, Joseph ",Green Party,2008,Port Hills,0.096098856,0.1378,0.115375999,NA,0.115375999,NA,NA,NA,FALSE,FALSE,FALSE
"HEFFERNAN, Terry ",National Party,2008,Port Hills,0.371425654,0.3768,0.366869461,NA,0.366869461,NA,NA,NA,FALSE,FALSE,FALSE
"RUSSELL, Geoff ",ACT,2011,Port Hills,0.005459977,0.0074,0.013888889,0.013888889,0.013888889,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"BURSTON, Joseph ",Green Party,2011,Port Hills,0.100030906,0.196,0.096098856,0.096098856,0.096098856,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"DYSON, Ruth",Labour Party,2011,Port Hills,0.484186669,0.2764,0.467218137,0.467218137,0.467218137,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"O'ROURKE, Denis ",New Zealand First Party,2011,Port Hills,0.021427836,0.0483,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CARTER, David",National Party,2011,Port Hills,0.388894612,0.4366,0.371425654,NA,0.371425654,FALSE,NA,NA,FALSE,FALSE,FALSE
"RUSSELL, Geoff ",ACT,2014,Port Hills,0.003679477,0.0044,0.005459977,0.005459977,0.005459977,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"O'ROURKE, Denis ",New Zealand First Party,2014,Port Hills,0.028924775,0.0662,0.021427836,0.021427836,0.021427836,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"SAGE, Eugenie ",Green Party,2014,Port Hills,0.07818888,0.1709,NA,0.101774905,0.100030906,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"DYSON, Ruth",Labour Party,2014,Port Hills,0.464431725,0.2387,0.484186669,0.484186669,0.484186669,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BROSNAN, Chris ",Conservative Party,2014,Port Hills,0.016046607,0.0311,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"KORAKO, Nuk ",National Party,2014,Port Hills,0.407399836,0.4696,0.388894612,NA,0.388894612,FALSE,NA,NA,FALSE,FALSE,FALSE
"GALLAGHER, Olive",Green Party,1999,Port Waikato,0.056878042,0.0514,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CARLINE, Ian",ACT,1999,Port Waikato,0.050943522,0.0931,0.028107957,NA,0.028107957,FALSE,NA,NA,FALSE,FALSE,FALSE
"POKERE-PHILLIPS, Donna",Alliance,1999,Port Waikato,0.052177102,0.0665,0.102153545,NA,0.102153545,FALSE,NA,NA,FALSE,FALSE,FALSE
"RYAN, Trish",Labour Party,1999,Port Waikato,0.302060412,0.3059,0.170885191,NA,0.170885191,FALSE,NA,NA,FALSE,FALSE,FALSE
"HUTCHISON, Paul",National Party,1999,Port Waikato,0.432586517,0.3654,0.438015662,NA,0.438015662,FALSE,NA,NA,FALSE,FALSE,FALSE
"FOWLER, David",New Zealand First Party,1999,Port Waikato,0.055177702,0.0558,0.193224724,NA,0.193224724,FALSE,NA,NA,FALSE,FALSE,FALSE
"HUTCHISON, Paul",National Party,2002,Port Waikato,0.456873404,0.2729,0.432586517,0.432586517,0.432586517,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PARKASH, Ram",Jim Anderton's Progressive,2002,Port Waikato,0.006974916,0.0101,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"HACKSHAW, Mary Frances",ACT,2002,Port Waikato,0.049970529,0.1076,0.050943522,NA,0.050943522,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILLIAMS, Jane",Green Party,2002,Port Waikato,0.059335909,0.0561,0.056878042,NA,0.056878042,FALSE,NA,NA,FALSE,FALSE,FALSE
"HARRY, Lesley",Labour Party,2002,Port Waikato,0.261313773,0.281,0.302060412,NA,0.302060412,FALSE,NA,NA,FALSE,FALSE,FALSE
"DAW, Bob ",New Zealand First Party,2002,Port Waikato,0.11480778,0.1657,0.055177702,NA,0.055177702,FALSE,NA,NA,FALSE,FALSE,FALSE
"FITNESS, David",United Future,2002,Port Waikato,0.032942563,0.0656,0.025171305,NA,0.025171305,FALSE,NA,NA,FALSE,FALSE,FALSE
"DAW, Bob ",New Zealand First Party,2005,Port Waikato,0.048707342,0.0838,0.11480778,0.11480778,0.11480778,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HUTCHISON, Paul",National Party,2005,Port Waikato,0.646432265,0.5493,0.456873404,0.456873404,0.456873404,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PEITA, Josie ",Maori Party,2005,Port Waikato,0.0114788,0.0064,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PANIRAU, Max Shannon ",Jim Anderton's Progressive,2005,Port Waikato,0.007962771,0.0067,0.006974916,NA,0.006974916,FALSE,NA,NA,FALSE,FALSE,FALSE
"WALL, Louisa Hareruia ",Labour Party,2005,Port Waikato,0.260599793,0.259,0.261313773,NA,0.261313773,FALSE,NA,NA,FALSE,FALSE,FALSE
"PRASAD, Jayati ",United Future,2005,Port Waikato,0.0114788,0.0234,0.032942563,NA,0.032942563,FALSE,NA,NA,FALSE,FALSE,FALSE
"VERITY, Rex",Green Party,1999,Rakaia,0.031438899,0.0366,NA,0.091542681,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"SHIPLEY, Jenny",National Party,1999,Rakaia,0.562467726,0.4497,0.445951549,0.445951549,0.445951549,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"POWER, Andrew",ACT,1999,Rakaia,0.016251025,0.0728,0.02135284,NA,0.02135284,FALSE,NA,NA,FALSE,FALSE,FALSE
"TAYLOR, Annabel",Alliance,1999,Rakaia,0.059536466,0.0683,0.086803293,NA,0.086803293,FALSE,NA,NA,FALSE,FALSE,FALSE
"SCHURGERS, Diane",Labour Party,1999,Rakaia,0.240424045,0.2847,0.296985133,NA,0.296985133,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOODS, Bill",New Zealand First Party,1999,Rakaia,0.040156739,0.0276,0.109636913,NA,0.109636913,FALSE,NA,NA,FALSE,FALSE,FALSE
"CHEESMAN, Christine",Jim Anderton's Progressive,2002,Rakaia,0.017811383,0.0183,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"SNEDDON, Gregory John",ACT,2002,Rakaia,0.02840963,0.0785,0.016251025,NA,0.016251025,FALSE,NA,NA,FALSE,FALSE,FALSE
"PALMER-HESKETH, Fraser",Green Party,2002,Rakaia,0.049954127,0.05,0.031438899,NA,0.031438899,FALSE,NA,NA,FALSE,FALSE,FALSE
"MILNE, Tony",Labour Party,2002,Rakaia,0.309848461,0.3088,0.240424045,NA,0.240424045,FALSE,NA,NA,FALSE,FALSE,FALSE
"CONNELL, Brian ",National Party,2002,Rakaia,0.502072195,0.3395,0.562467726,NA,0.562467726,FALSE,NA,NA,FALSE,FALSE,FALSE
"BARR, Graeme ",United Future,2002,Rakaia,0.057958176,0.0721,0.008914292,NA,0.008914292,FALSE,NA,NA,FALSE,FALSE,FALSE
"MAIN, Philippa ",Jim Anderton's Progressive,2005,Rakaia,0.022722491,0.0158,NA,0.011463208,0.017811383,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"BARR, Graeme ",United Future,2005,Rakaia,0.033452556,0.0323,0.057958176,0.057958176,0.057958176,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MILNE, Tony",Labour Party,2005,Rakaia,0.299600252,0.3085,0.309848461,0.309848461,0.309848461,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CONNELL, Brian ",National Party,2005,Rakaia,0.597727751,0.5225,0.502072195,0.502072195,0.502072195,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"MATHERS, Mojo ",Green Party,2005,Rakaia,0.046496949,0.0388,0.049954127,NA,0.049954127,FALSE,NA,NA,FALSE,FALSE,FALSE
"BLANCHARD, Julian ",Labour Party,2008,Rangitata,0.362961456,0.3485,NA,0.320758671,0.333532412,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GOODHEW, Jo ",National Party,2008,Rangitata,0.578663684,0.4857,NA,0.543659678,0.545684994,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"McCAW, Peter ",ACT,2008,Rangitata,0.01739042,0.0377,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WARD, Brian ",United Future,2008,Rangitata,0.006101902,0.0087,0.014156008,NA,0.014156008,NA,NA,NA,FALSE,FALSE,FALSE
"BLANCHARD, Julian ",Labour Party,2011,Rangitata,0.371461046,0.2696,0.362961456,0.362961456,0.362961456,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"GOODHEW, Jo ",National Party,2011,Rangitata,0.557656541,0.5366,0.578663684,0.578663684,0.578663684,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LIGTENBERG, Gerrie ",Green Party,2011,Rangitata,0.050320314,0.0805,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CORBETT, Tom ",ACT,2011,Rangitata,0.008679479,0.0102,0.01739042,NA,0.01739042,FALSE,NA,NA,FALSE,FALSE,FALSE
"McMILLAN, Andrew ",United Future,2011,Rangitata,0.01188262,0.0085,0.006101902,NA,0.006101902,FALSE,NA,NA,FALSE,FALSE,FALSE
"CORBETT, Tom ",ACT,2014,Rangitata,0.013406776,0.0046,0.008679479,0.008679479,0.008679479,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"VITALI, Oliver ",Conservative Party,2014,Rangitata,0.045104968,0.0437,NA,0.017374319,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"GOODHEW, Jo ",National Party,2014,Rangitata,0.672417377,0.5555,0.557656541,0.557656541,0.557656541,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GIBSON, Steven ",Labour Party,2014,Rangitata,0.269070879,0.2228,0.371461046,NA,0.371461046,FALSE,NA,NA,FALSE,FALSE,FALSE
"HOWARD, Jim",United Future,1999,Rangitikei,0.021141446,0.0076,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"THOMPSON, Jean",ACT,1999,Rangitikei,0.030092073,0.0716,0.017442219,NA,0.017442219,FALSE,NA,NA,FALSE,FALSE,FALSE
"MARTIN, Dion",Alliance,1999,Rangitikei,0.071252125,0.0924,0.141232666,NA,0.141232666,FALSE,NA,NA,FALSE,FALSE,FALSE
"WALSHAM, Craig",Labour Party,1999,Rangitikei,0.38490905,0.3341,0.251525424,NA,0.251525424,FALSE,NA,NA,FALSE,FALSE,FALSE
"POWER, Simon",National Party,1999,Rangitikei,0.394180488,0.3354,0.336671803,NA,0.336671803,FALSE,NA,NA,FALSE,FALSE,FALSE
"BRUCE, Suzanne",New Zealand First Party,1999,Rangitikei,0.054826602,0.048,0.106317411,NA,0.106317411,FALSE,NA,NA,FALSE,FALSE,FALSE
"HOWARD, Jim",United Future,2002,Rangitikei,0.04150969,0.0732,0.021141446,0.021141446,0.021141446,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MARTIN, Dion",Alliance,2002,Rangitikei,0.013372705,0.0112,0.071252125,0.071252125,0.071252125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"POWER, Simon",National Party,2002,Rangitikei,0.534874249,0.2751,0.394180488,0.394180488,0.394180488,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"SMITH, Heather Marion",Jim Anderton's Progressive,2002,Rangitikei,0.012659946,0.0152,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WAUGH, John Harold",ACT,2002,Rangitikei,0.019889353,0.0608,0.030092073,NA,0.030092073,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAYWARD, Margaret Jane",Labour Party,2002,Rangitikei,0.354478498,0.3583,0.38490905,NA,0.38490905,FALSE,NA,NA,FALSE,FALSE,FALSE
"MOODIE, Rob",United Future,2005,Rangitikei,0.022864142,0.0321,NA,0.025837373,0.04150969,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"POWER, Simon",National Party,2005,Rangitikei,0.608349495,0.4603,0.534874249,0.534874249,0.534874249,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"HEPI, Abe J ",Maori Party,2005,Rangitikei,0.011738287,0.0061,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BROWN, Marilyn ",Labour Party,2005,Rangitikei,0.301010513,0.3608,0.354478498,NA,0.354478498,FALSE,NA,NA,FALSE,FALSE,FALSE
"STRAWBRIDGE, Murray ",New Zealand First Party,2005,Rangitikei,0.042461978,0.0739,0.054826602,NA,0.054826602,FALSE,NA,NA,FALSE,FALSE,FALSE
"POWER, Simon",National Party,2008,Rangitikei,0.657061108,0.5245,0.608349495,0.608349495,0.608349495,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"THOMPSON, Jean ",ACT,2008,Rangitikei,0.016145514,0.0429,0.019889353,NA,0.019889353,FALSE,NA,NA,FALSE,FALSE,FALSE
