"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"158","Ilam",2017,"Mana",0.0066,0.00084422078203632,5e-04,0.00914937201746505
"159","Ilam",2017,"Maori Party",0.0048,0.00450672759320735,0.00224225151011537,0.0118788968485345
"160","Ilam",2017,"National Party",0.5772,0.548182117759847,0.481361189857888,0.599273902477128
"161","Ilam",2017,"New Zealand First Party",0.0512,0.0463219576113712,0.0211019716734531,0.118583065351147
"162","Ilam",2017,"United Future",0.0026,0.0124829255908511,0.00164969692502105,0.0713980015969697
"163","Invercargill",2017,"ACT",0.0033,0.00101418565285621,5e-04,0.0035169872118405
"164","Invercargill",2017,"Conservative Party",0.0368,0.000983696231248086,5e-04,0.0103177222538616
"165","Invercargill",2017,"Green Party",0.0757,0.0782771503174151,0.0637397875861102,0.0979221255827752
"166","Invercargill",2017,"Labour Party",0.2507,0.296681864475158,0.251150427775902,0.349638656525245
"167","Invercargill",2017,"Mana",0.0062,0.000793055886155331,5e-04,0.00891352119635724
"168","Invercargill",2017,"Maori Party",0.0032,0.00300448506213823,0.00149483434007691,0.0108109033344037
"169","Invercargill",2017,"National Party",0.4948,0.465782117759847,0.398961189857888,0.51944814251487
"170","Invercargill",2017,"New Zealand First Party",0.1116,0.100967391981036,0.0459957038819797,0.174601029133969
"171","Invercargill",2017,"United Future",0.002,0.012492713639324,0.00126899763463157,0.0729282905393586
"172","Kaikoura",2017,"ACT",0.0039,0.00119858304428462,5e-04,0.00413836715664435
"173","Kaikoura",2017,"Conservative Party",0.0466,0.00124565881456959,5e-04,0.0130653765497269
"174","Kaikoura",2017,"Green Party",0.0918,0.0945540389062568,0.077296070018559,0.114913528606435
"175","Kaikoura",2017,"Labour Party",0.171,0.220660566394909,0.171492888559317,0.273620388410757
"176","Kaikoura",2017,"Mana",0.0046,0.000588396302631375,5e-04,0.00754486732178781
"177","Kaikoura",2017,"Maori Party",0.0036,0.00338004569490551,0.00168168863258653,0.0117080016783847
"178","Kaikoura",2017,"National Party",0.5664,0.537382117759847,0.470561189857888,0.592713487990568
"179","Kaikoura",2017,"New Zealand First Party",0.0985,0.0891154848578137,0.0405965665983423,0.166965559736525
